2025-08-22 22:54:21 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2642, 首末=2014-10-23 00:00:00~2025-08-21 00:00:00
2025-08-22 22:54:21 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2642, 首末=2014-10-23 00:00:00~2025-08-21 00:00:00
2025-08-22 22:54:21 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-22 22:54:21 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-22 22:54:21 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-22 22:54:21 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-22 22:54:21 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-22 22:54:21 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial637.csv: 持倉1=2149, 持倉0=493, 交易筆數=30
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial766.csv: 持倉1=2113, 持倉0=529, 交易筆數=36
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial701.csv: 持倉1=2156, 持倉0=486, 交易筆數=28
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial774.csv: 持倉1=2122, 持倉0=520, 交易筆數=28
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial766.csv: 持倉1=2113, 持倉0=529, 交易筆數=36
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial920.csv: 持倉1=2114, 持倉0=528, 交易筆數=32
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial774.csv: 持倉1=2122, 持倉0=520, 交易筆數=28
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial988.csv: 持倉1=2113, 持倉0=529, 交易筆數=36
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial920.csv: 持倉1=2114, 持倉0=528, 交易筆數=32
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1138.csv: 持倉1=1828, 持倉0=814, 交易筆數=24
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial988.csv: 持倉1=2113, 持倉0=529, 交易筆數=36
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1287.csv: 持倉1=1822, 持倉0=820, 交易筆數=24
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1138.csv: 持倉1=1828, 持倉0=814, 交易筆數=24
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1364.csv: 持倉1=1803, 持倉0=839, 交易筆數=24
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1287.csv: 持倉1=1822, 持倉0=820, 交易筆數=24
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1404.csv: 持倉1=1866, 持倉0=776, 交易筆數=22
